,Latitude,Longitude,City,Country,Major_Geo_Region,ISO3,LCD_grouping,WHO_region,HDI_level,Koppen_climate_region,Peak_NDVI_2015,PopWeight_Peak_NDVI_2015,Greenness_Level_2015,Peak_NDVI_2020,PopWeight_Peak_NDVI_2020,Greenness_Level_2020,Peak_NDVI_2021,PopWeight_Peak_NDVI_2021,Greenness_Level_2021,Peak_NDVI_2022,PopWeight_Peak_NDVI_2022,Greenness_Level_2022,Peak_NDVI_2023,PopWeight_Peak_NDVI_2023,Greenness_Level_2023
550,-11.65666679,27.48504607,Lubumbashi,Democratic Republic of the Congo,Africa,COD,Africa,Africa,Low,Temperate,0.331446548,0.331006671,Low,0.368073755,0.368029594,Low,0.332279437,0.331915498,Low,0.272649451,0.272651003,Very Low,0.287103998,0.286830322,Very Low
551,26.86128817,80.97615776,Lucknow,India,Asia,IND,Asia,South-East Asia,Medium,Temperate,0.346409321,0.333204021,Low,0.312545447,0.294093393,Very Low,0.349545557,0.335576668,Low,0.347046564,0.338616172,Low,0.335103895,0.328829164,Low
552,30.89583327,75.89225193,Ludhiana,India,Asia,IND,Asia,South-East Asia,Medium,Temperate,0.335443772,0.342314338,Low,0.284800497,0.300005911,Low,0.288330032,0.29028358,Very Low,0.328989308,0.337156313,Low,0.288330032,0.332167343,Low
553,33.57478501,114.0297581,Luohe,China,Asia,CHN,Asia,Western Pacific,High,Temperate,0.377944414,0.326467024,Low,0.410250897,0.351029857,Low,0.358664789,0.307464535,Low,0.33571932,0.295976536,Very Low,0.394645198,0.342172421,Low
554,34.66925728,112.4321052,Luoyang,China,Asia,CHN,Asia,Western Pacific,High,Temperate,0.284495919,0.260475815,Very Low,0.36020382,0.34392866,Low,0.356340284,0.325277963,Low,0.342599014,0.326376138,Low,0.366833937,0.35154177,Low
555,-15.40247343,28.29973984,Lusaka,Zambia,Africa,ZMB,Africa,Africa,Medium,Temperate,0.336549208,0.328423923,Low,0.292885888,0.281629557,Very Low,0.312943053,0.301420376,Low,0.345175311,0.332855867,Low,0.32562436,0.322141853,Low
556,49.61432293,6.12223011,Luxembourg,Luxembourg,Europe,LUX,Europe,Europe,Very High,Temperate,0.442533824,0.415437085,Moderate,0.453962218,0.41991334,Moderate,0.467213065,0.433859714,Moderate,0.403771151,0.389285788,Low,0.445499339,0.4223631,Moderate
557,25.71035649,32.6512493,Luxor,Egypt,Africa,EGY,Africa,Eastern Mediterranean,High,Arid,0.389421967,0.365175949,Low,0.375059328,0.351688379,Low,0.371074754,0.346369728,Low,0.365492042,0.341423545,Low,0.371074754,0.342981006,Low
558,28.92299308,105.4544878,Luzhou,China,Asia,CHN,Asia,Western Pacific,High,Temperate,0.387158089,0.380965354,Low,0.349942658,0.358225697,Low,0.395660487,0.406733417,Moderate,0.340008822,0.357980764,Low,0.400724782,0.406968886,Moderate
559,49.83580718,24.01918216,Lviv,Ukraine,Europe,UKR,Europe,Europe,High,Continental,0.512086208,0.512733193,High,0.493702426,0.491299128,Moderate,0.513120929,0.512616789,High,0.509540871,0.51005141,High,0.508001456,0.508138858,High
560,45.75117226,4.860845174,Lyon,France,Europe,FRA,Europe,Europe,Very High,Temperate,0.371090501,0.326993685,Low,0.372389658,0.324244834,Low,0.41393574,0.359960075,Low,0.368090894,0.324924741,Low,0.390073982,0.343367938,Low
561,31.69641844,118.5036931,Ma'anshan,China,Asia,CHN,Asia,Western Pacific,High,Temperate,0.283959893,0.2682154,Very Low,0.251120125,0.235269955,Very Low,0.306074743,0.29058623,Very Low,0.334100868,0.316102901,Low,0.353217567,0.325761527,Low
562,-9.598100193,-35.748951,Macei,Brazil,Latin America and the Caribbean,BRA,South and Central America,Americas,High,NA,0.390521429,0.324092375,Low,0.359408886,0.303942548,Low,0.325964664,0.274523026,Very Low,0.350556834,0.295530073,Very Low,0.373221015,0.316127184,Low
563,-7.729499134,111.4867848,Madiun,Indonesia,Asia,IDN,Asia,South-East Asia,High,Tropical,0.579526517,0.542404347,High,0.525512398,0.469928282,Moderate,0.511806151,0.460101019,Moderate,0.517528343,0.459542996,Moderate,0.475091586,0.433761014,Moderate
564,40.40404665,-3.708166287,Madrid,Spain,Europe,ESP,Europe,Europe,Very High,Arid,0.292849697,0.285703094,Very Low,0.31845237,0.311742944,Low,0.330550477,0.32377986,Low,0.297004714,0.291765722,Very Low,0.283719555,0.299638834,Very Low
565,9.923590018,78.1237137,Madurai,India,Asia,IND,Asia,South-East Asia,Medium,Tropical,0.391145858,0.386449782,Low,0.425476493,0.414797476,Moderate,0.366150572,0.358302485,Low,0.389079321,0.386384589,Low,0.377219351,0.376870005,Low
566,-7.551087119,110.2580796,Magelang,Indonesia,Asia,IDN,Asia,South-East Asia,High,Tropical,0.565097367,0.530822969,High,0.560634258,0.524402699,High,0.536728288,0.505042709,High,0.547341111,0.517940171,High,0.535308532,0.505674438,High
567,2.299159205,30.9938877,Mahagi,Democratic Republic of the Congo,Africa,COD,Africa,Africa,Low,Tropical,0.542953585,0.548853227,High,0.549377496,0.554041331,High,0.565647342,0.568827691,High,0.537910867,0.541555238,High,0.524078466,0.533248172,High
568,11.83354615,13.15378347,Maiduguri,Nigeria,Africa,NGA,Africa,Africa,Low,Arid,0.255574869,0.264960468,Very Low,0.2413773,0.254347834,Very Low,0.225875822,0.239665286,Very Low,0.250839879,0.267551278,Very Low,0.271659614,0.281108564,Very Low
569,27.22705055,79.02516933,Mainpuri,India,Asia,IND,Asia,South-East Asia,Medium,Temperate,0.353992803,0.35420095,Low,0.335603084,0.338005987,Low,0.37056883,0.372575833,Low,0.353564585,0.353138545,Low,0.37056883,0.354465847,Low
570,-5.173159899,119.4628329,Makassar,Indonesia,Asia,IDN,Asia,South-East Asia,High,Tropical,0.395692786,0.344307418,Low,0.426007218,0.33653559,Low,0.389759785,0.330580872,Low,0.402791535,0.328319664,Low,0.389759785,0.321435583,Low
571,42.96413959,47.47874243,Makhachkala,Russia,Europe,RUS,Europe,Europe,Very High,Arid,0.305041479,0.310712207,Low,0.26723655,0.272325494,Very Low,0.285597703,0.290858107,Very Low,0.319057807,0.325160917,Low,0.27799389,0.282662943,Very Low
572,36.67033498,-4.474219443,Malaga,Spain,Europe,ESP,Europe,Europe,Very High,Temperate,0.261724241,0.262291917,Very Low,0.254296768,0.255757117,Very Low,0.258837861,0.258992369,Very Low,0.220496966,0.222276187,Very Low,0.243097785,0.241044476,Very Low
573,11.01304207,76.06700157,Malappuram,India,Asia,IND,Asia,South-East Asia,Medium,Tropical,0.639568552,0.638367461,Very High,0.607582007,0.602154184,Very High,0.579874964,0.578733208,High,0.532136668,0.525629721,High,0.579874964,0.604652129,Very High
574,4.178705836,73.51213453,Male,Maldives,Asia,MDV,SIDS,South-East Asia,High,NA,0.358114081,0.374798937,Low,0.354702711,0.372328438,Low,0.401469684,0.420450773,Moderate,0.393767064,0.412794061,Moderate,0.405883486,0.424598039,Moderate
575,20.5579,74.5089,Malegaon,India,Asia,IND,Asia,South-East Asia,Medium,Arid,0.301576209,0.301126521,Low,0.342584901,0.343849616,Low,0.277992094,0.278720246,Very Low,0.274772429,0.275662735,Very Low,0.277992094,0.245469758,Very Low
576,12.1263904,-86.26087379,Managua,Nicaragua,Latin America and the Caribbean,NIC,South and Central America,Americas,Medium,Tropical,0.443367976,0.425467711,Moderate,0.472170574,0.455002782,Moderate,0.447929615,0.43582724,Moderate,0.459328351,0.445976983,Moderate,0.447929615,0.427122585,Moderate
577,26.18209917,50.56725879,Manama,Bahrain,Asia,BHR,Asia,Eastern Mediterranean,Very High,Arid,0.090119155,0.082528587,Exceptionally Low,0.091041988,0.085441852,Exceptionally Low,0.088568813,0.083638357,Exceptionally Low,0.088082019,0.083474019,Exceptionally Low,0.088568813,0.08433126,Exceptionally Low
578,-3.063915188,-59.9938984,Manaus,Brazil,Latin America and the Caribbean,BRA,South and Central America,Americas,High,Tropical,0.352206883,0.291659306,Very Low,0.362235275,0.294172176,Very Low,0.354591979,0.288258679,Very Low,0.348861204,0.281623567,Very Low,0.338023767,0.272643314,Very Low
579,53.49196147,-2.241619756,Manchester,United Kingdom,Europe,GBR,Europe,Europe,Very High,Temperate,0.516696602,0.466631965,Moderate,0.481499877,0.437805107,Moderate,0.417024308,0.366761186,Low,0.46251462,0.412516862,Moderate,0.485129247,0.436933025,Moderate
580,21.92361867,96.07208878,Mandalay,Myanmar,Asia,MMR,Asia,South-East Asia,Medium,Tropical,0.408872478,0.358474437,Low,0.391680086,0.351668998,Low,0.383142268,0.335179409,Low,0.398541943,0.342093305,Low,0.383142268,0.353050475,Low
581,12.90569843,74.85065505,Mangaluru,India,Asia,IND,Asia,South-East Asia,Medium,Tropical,0.448828958,0.458397967,Moderate,0.434934472,0.443789409,Moderate,0.473970545,0.484043467,Moderate,0.446351305,0.455070915,Moderate,0.473970545,0.446721294,Moderate
582,31.05069077,31.39354616,Mansoura,Egypt,Africa,EGY,Africa,Eastern Mediterranean,High,Arid,0.421570597,0.300412752,Low,0.407626071,0.285988666,Very Low,0.395433838,0.270602187,Very Low,0.411990584,0.28782521,Very Low,0.397578384,0.281535456,Very Low
583,21.66741199,110.8982114,Maoming,China,Asia,CHN,Asia,Western Pacific,High,Temperate,0.432533832,0.434186472,Moderate,0.400179724,0.4033914,Moderate,0.378467102,0.384255152,Low,0.385004322,0.390882697,Low,0.366038435,0.383543695,Low
584,-25.87517019,32.55427612,Maputo,Mozambique,Africa,MOZ,Africa,Africa,Low,Tropical,0.334378347,0.318315899,Low,0.317409088,0.305113295,Low,0.337060919,0.32172382,Low,0.341929369,0.325536106,Low,0.328972159,0.315404649,Low
585,-38.00776575,-57.57362105,Mar del Plata,Argentina,Latin America and the Caribbean,ARG,South and Central America,Americas,Very High,Temperate,0.329455907,0.338562361,Low,0.300989701,0.308936522,Low,0.31318584,0.321629964,Low,0.30955647,0.318135137,Low,0.318843143,0.327525209,Low
586,10.63615291,-71.65385661,Maracaibo,Bolivarian Republic of Venezuela,Latin America and the Caribbean,VEN,South and Central America,Americas,Medium,Arid,0.217081115,0.220047925,Very Low,0.256405446,0.257777847,Very Low,0.248344403,0.250631754,Very Low,0.279821481,0.280476317,Very Low,0.262122503,0.293447984,Very Low
587,10.22999008,-67.54417748,Maracay,Bolivarian Republic of Venezuela,Latin America and the Caribbean,VEN,South and Central America,Americas,Medium,Tropical,0.343323229,0.356974038,Low,0.409858929,0.431957008,Moderate,0.39564746,0.420661006,Moderate,0.393936146,0.416564395,Moderate,0.39564746,0.418941934,Moderate
588,34.1866258,72.07729303,Mardan,Pakistan,Asia,PAK,Asia,Eastern Mediterranean,Low,Arid,0.391670666,0.391946915,Low,0.354616419,0.355802365,Low,0.334914217,0.336074085,Low,0.30932912,0.309528889,Low,0.334914217,0.332274723,Low
589,10.59563662,14.31817635,Maroua,Cameroon,Africa,CMR,Africa,Africa,Medium,Arid,0.346589375,0.344870691,Low,0.351547452,0.351251326,Low,0.325378607,0.32578165,Low,0.299694962,0.299963932,Very Low,0.367043812,0.367000493,Low
590,31.63953063,-7.987747772,Marrakesh,Morocco,Africa,MAR,Africa,Eastern Mediterranean,Medium,Arid,0.268534874,0.241554175,Very Low,0.224927405,0.205873256,Very Low,0.21850499,0.201777464,Very Low,0.19764129,0.180737999,Exceptionally Low,0.202141254,0.184492335,Exceptionally Low
591,43.30069617,5.407161707,Marseille,France,Europe,FRA,Europe,Europe,Very High,Arid,0.287888714,0.263836953,Very Low,0.291183763,0.264157842,Very Low,0.281086514,0.248506587,Very Low,0.286834397,0.263965092,Very Low,0.281086514,0.252567575,Very Low
592,-29.32409267,27.5224983,Maseru,Lesotho,Africa,LSO,Africa,Africa,Low,Temperate,0.434017153,0.436995138,Moderate,0.436770975,0.437270373,Moderate,0.419132328,0.422297605,Moderate,0.475934026,0.475963742,Moderate,0.477565615,0.477082906,Moderate
593,36.32352549,59.57601573,Mashhad,Iran,Asia,IRN,Asia,Eastern Mediterranean,High,Arid,0.165004403,0.166717173,Exceptionally Low,0.212612587,0.214412625,Very Low,0.168264595,0.170083222,Exceptionally Low,0.167697649,0.169220514,Exceptionally Low,0.155199423,0.156948242,Exceptionally Low
594,15.61987773,39.46342817,Massawa,Eritrea,Africa,ERI,Africa,Africa,Low,Arid,0.074428449,0.075835221,Exceptionally Low,0.073802651,0.076327141,Exceptionally Low,0.070621605,0.072536529,Exceptionally Low,0.068474876,0.071518193,Exceptionally Low,0.068055357,0.070505742,Exceptionally Low
595,-8.597736557,116.1375214,Mataram,Indonesia,Asia,IDN,Asia,South-East Asia,High,Tropical,0.52687342,0.461321367,Moderate,0.497275191,0.416004441,Moderate,0.48749548,0.410375995,Moderate,0.444864339,0.370501685,Low,0.464122229,0.39803531,Low
596,9.73923343,-63.20688684,Maturin,Bolivarian Republic of Venezuela,Latin America and the Caribbean,VEN,South and Central America,Americas,Medium,Tropical,0.415993303,0.416935645,Moderate,0.460708707,0.460685872,Moderate,0.430364235,0.430364077,Moderate,0.465659135,0.466385334,Moderate,0.462857126,0.463067334,Moderate
597,25.94391589,83.56076777,Mau,India,Asia,IND,Asia,South-East Asia,Medium,Temperate,0.347108662,0.347960103,Low,0.323147168,0.323793865,Low,0.447628641,0.447739927,Moderate,0.431967734,0.430829248,Moderate,0.447628641,0.454556019,Moderate
598,-6.122311793,23.60254374,Mbuji-Mayi,Democratic Republic of the Congo,Africa,COD,Africa,Africa,Low,Tropical,0.521112212,0.518947306,High,0.512339501,0.503488916,High,0.512771941,0.505906131,High,0.536145011,0.52571784,High,0.529034036,0.517039235,High
599,21.41376321,39.83104089,Mecca,Saudi Arabia,Asia,SAU,Asia,Eastern Mediterranean,Very High,Arid,0.074412567,0.074705109,Exceptionally Low,0.077135323,0.077433507,Exceptionally Low,0.073719933,0.074185801,Exceptionally Low,0.069956218,0.070072672,Exceptionally Low,0.089251449,0.089535752,Exceptionally Low
600,3.60476028,98.65144864,Medan,Indonesia,Asia,IDN,Asia,South-East Asia,High,Tropical,0.42002369,0.358279085,Low,0.41380521,0.354975588,Low,0.422423922,0.356385695,Low,0.423625286,0.359427361,Low,0.421141168,0.34521714,Low
601,6.240716975,-75.58360123,MedellAn,Colombia,Latin America and the Caribbean,COL,South and Central America,Americas,High,NA,0.38029018,0.377185047,Low,0.400113443,0.397121297,Low,0.390046734,0.38710414,Low,0.369017137,0.361986467,Low,0.39082117,0.387160047,Low
602,24.45961838,39.59102661,Medina,Saudi Arabia,Asia,SAU,Asia,Eastern Mediterranean,Very High,Arid,0.095288341,0.095478599,Exceptionally Low,0.09360923,0.093831848,Exceptionally Low,0.09298956,0.093441545,Exceptionally Low,0.092895716,0.093147607,Exceptionally Low,0.102746128,0.102962446,Exceptionally Low
603,28.98586378,77.69905225,Meerut,India,Asia,IND,Asia,South-East Asia,Medium,Temperate,0.372936191,0.369880734,Low,0.377044139,0.372943458,Low,0.387689457,0.384790973,Low,0.350935299,0.349250278,Low,0.387689457,0.36549643,Low
604,33.87833316,-5.54012499,Meknes,Morocco,Africa,MAR,Africa,Eastern Mediterranean,Medium,Temperate,0.348344756,0.339107591,Low,0.304889659,0.295979772,Very Low,0.336145369,0.330519481,Low,0.266629324,0.258801363,Very Low,0.317065793,0.311349942,Low
605,-37.85556174,145.0747051,Melbourne,Australia,Oceania,AUS,Oceania,Western Pacific,Very High,Temperate,0.334231681,0.333636152,Low,0.355772592,0.346773907,Low,0.362889844,0.355707088,Low,0.333259492,0.334332917,Low,0.362889844,0.347339406,Low
606,-32.9062643,-68.81413984,Mendoza,Argentina,Latin America and the Caribbean,ARG,South and Central America,Americas,Very High,Arid,0.249729347,0.244037762,Very Low,0.243145203,0.24325122,Very Low,0.252243491,0.247508044,Very Low,0.243899859,0.242292997,Very Low,0.229583779,0.228256504,Very Low
607,20.97290636,-89.61473615,Merida,Mexico,Latin America and the Caribbean,MEX,South and Central America,Americas,High,NA,0.349730419,0.327335803,Low,0.336933396,0.32343317,Low,0.361714491,0.346617151,Low,0.337016496,0.326242222,Low,0.333772198,0.328862436,Low
608,36.80135275,34.61478265,Mersin,Turkey,Asia,TUR,Asia,Europe,Very High,Temperate,0.24090312,0.238411002,Very Low,0.220943038,0.215976609,Very Low,0.22018748,0.216541089,Very Low,0.211963377,0.205835601,Very Low,0.211026731,0.206429758,Very Low
609,32.62543862,-115.4476576,Mexicali,Mexico,Latin America and the Caribbean,MEX,South and Central America,Americas,High,Arid,0.130522812,0.119412388,Exceptionally Low,0.124034991,0.115480354,Exceptionally Low,0.122274626,0.114451035,Exceptionally Low,0.12458555,0.115947887,Exceptionally Low,0.121906516,0.111914839,Exceptionally Low
610,19.45159047,-99.10560261,Mexico City,Mexico,Latin America and the Caribbean,MEX,South and Central America,Americas,High,Temperate,0.308920583,0.227442246,Very Low,0.260589788,0.1991333,Exceptionally Low,0.296774627,0.213027692,Very Low,0.269175562,0.201218129,Very Low,0.266076928,0.203251702,Very Low
611,26.17958738,-80.2108039,Miami,United States,Northern America,USA,Northern America,Americas,Very High,Tropical,0.339636887,0.326154139,Low,0.343045672,0.327867999,Low,0.333789031,0.317056759,Low,0.336210614,0.322720036,Low,0.345173199,0.343926514,Low
612,31.47239445,104.7192136,Mianyang,China,Asia,CHN,Asia,Western Pacific,High,Temperate,0.348100606,0.323206123,Low,0.376898133,0.357585942,Low,0.388142548,0.355688753,Low,0.330643326,0.305485632,Low,0.362264743,0.336416214,Low
613,45.54463407,9.1899412,Milan,Italy,Europe,ITA,Europe,Europe,Very High,Temperate,0.388603306,0.369780236,Low,0.440247162,0.421248509,Moderate,0.424089898,0.407610618,Moderate,0.354351146,0.334242719,Low,0.433749196,0.412819646,Moderate
614,43.03168731,-88.0110039,Milwaukee,United States,Northern America,USA,Northern America,Americas,Very High,Continental,0.475538025,0.446666274,Moderate,0.472584787,0.449900083,Moderate,0.460437593,0.436508302,Moderate,0.485006526,0.458684099,Moderate,0.441855085,0.415786563,Moderate
615,44.99994671,-93.2301204,Minneapolis,United States,Northern America,USA,Northern America,Americas,Very High,NA,0.504396525,0.501058229,High,0.505970688,0.505757466,High,0.475135906,0.47554042,Moderate,0.466401901,0.471570793,Moderate,0.474050411,0.474386585,Moderate
616,53.89104161,27.57441764,Minsk,Belarus,Europe,BLR,Europe,Europe,Very High,Continental,0.349832685,0.348091592,Low,0.434753257,0.424971093,Moderate,0.377690621,0.367176372,Low,0.447031244,0.435500458,Moderate,0.392561873,0.385190194,Low
617,25.14949682,82.55867933,Mirzapur,India,Asia,IND,Asia,South-East Asia,Medium,Temperate,0.339002255,0.338244906,Low,0.363684112,0.362226183,Low,0.388219495,0.387514174,Low,0.332952699,0.332654114,Low,0.388219495,0.337595158,Low
618,2.05254057,45.33159728,Mogadishu,Somalia,Africa,SOM,Africa,Eastern Mediterranean,N/A,Arid,0.18158847,0.179101158,Exceptionally Low,0.183181604,0.17986034,Exceptionally Low,0.160402672,0.159277604,Exceptionally Low,0.150550049,0.151250441,Exceptionally Low,0.158334007,0.15018792,Exceptionally Low
619,-7.494423139,112.5023371,Mojokerto,Indonesia,Asia,IDN,Asia,South-East Asia,High,Tropical,0.462294158,0.439109893,Moderate,0.440845039,0.417944529,Moderate,0.436480777,0.411636548,Moderate,0.464945212,0.435368869,Moderate,0.437892191,0.42016577,Moderate
620,10.73770893,13.80884401,Mokolo,Cameroon,Africa,CMR,Africa,Africa,Medium,Tropical,0.402510769,0.396905191,Low,0.500119153,0.497309614,Moderate,0.38600369,0.3829809,Low,0.378432772,0.374352889,Low,0.474345991,0.471684835,Moderate
621,-4.03815794,39.65620928,Mombasa,Kenya,Africa,KEN,Africa,Africa,Medium,Tropical,0.287699953,0.268533243,Very Low,0.308882113,0.289508931,Very Low,0.229970249,0.214082024,Very Low,0.278431082,0.260405112,Very Low,0.269500402,0.25367307,Very Low
622,43.73763291,7.420938662,Monaco,Monaco,Europe,MCO,Europe,Europe,N/A,Temperate,0.243603405,0.200212973,Very Low,0.237550539,0.202124216,Very Low,0.229892993,0.19091683,Exceptionally Low,0.207079932,0.180591921,Exceptionally Low,0.220927812,0.189472749,Exceptionally Low
623,6.321899475,-10.73716661,Monrovia,Liberia,Africa,LBR,Africa,Africa,Low,Tropical,0.298568481,0.296198469,Very Low,0.322581114,0.315273618,Low,0.341542778,0.320444337,Low,0.309324901,0.307041834,Low,0.341542778,0.28679621,Very Low
624,25.71167126,-100.2783275,Monterrey,Mexico,Latin America and the Caribbean,MEX,South and Central America,Americas,High,Arid,0.294981354,0.249883507,Very Low,0.267876527,0.241843897,Very Low,0.240263751,0.210227217,Very Low,0.230068231,0.202777821,Very Low,0.240263751,0.185990123,Exceptionally Low
625,-34.85897695,-56.17204343,Montevideo,Uruguay,Latin America and the Caribbean,URY,South and Central America,Americas,Very High,Temperate,0.325794778,0.282422757,Very Low,0.290323112,0.251601728,Very Low,0.304758722,0.266687548,Very Low,0.315515627,0.276263904,Very Low,0.297179067,0.266036933,Very Low
626,45.53269003,-73.66822949,Montreal,Canada,Northern America,CAN,Northern America,Americas,Very High,Continental,0.399114383,0.389328354,Low,0.372574968,0.368166951,Low,0.338896703,0.328568249,Low,0.387232149,0.380131659,Low,0.394381591,0.38774726,Low
627,28.82746514,78.74343736,Moradabad,India,Asia,IND,Asia,South-East Asia,Medium,Temperate,0.422212174,0.418200974,Moderate,0.344511981,0.339667825,Low,0.394346954,0.389681953,Low,0.326357967,0.321336024,Low,0.394346954,0.332607086,Low
628,19.70733153,-101.1995103,Morelia,Mexico,Latin America and the Caribbean,MEX,South and Central America,Americas,High,Temperate,0.332582559,0.269213775,Very Low,0.296829179,0.242899561,Very Low,0.295225507,0.240378945,Very Low,0.301424961,0.240663424,Very Low,0.295225507,0.242960781,Very Low
629,35.03968179,135.9364277,Moriyama,Japan,Asia,JPN,Asia,Western Pacific,Very High,NA,0.334704117,0.370732841,Low,0.304697783,0.335860376,Low,0.315504935,0.343262326,Low,0.284095704,0.305390322,Low,0.325416596,0.357649956,Low
630,55.73855188,37.64862463,Moscow,Russia,Europe,RUS,Europe,Europe,Very High,Continental,0.420760911,0.384727566,Low,0.429368446,0.391831038,Low,0.483658893,0.45379622,Moderate,0.460821703,0.428242295,Moderate,0.464684753,0.437149363,Moderate
631,36.3561101,43.10275123,Mosul,Iraq,Asia,IRQ,Asia,Eastern Mediterranean,Medium,Temperate,0.222542525,0.215936791,Very Low,0.224510293,0.220358925,Very Low,0.152962077,0.14528127,Exceptionally Low,0.164009362,0.158351795,Exceptionally Low,0.190191066,0.18589166,Exceptionally Low
632,44.58134465,129.6025019,Mudanjiang,China,Asia,CHN,Asia,Western Pacific,High,Continental,0.38119806,0.331841768,Low,0.387649835,0.33739303,Low,0.375439714,0.326001214,Low,0.41636755,0.357808425,Low,0.388225627,0.336218311,Low
633,30.18241638,71.4657791,Multan,Pakistan,Asia,PAK,Asia,Eastern Mediterranean,Low,Arid,0.31000974,0.29534392,Very Low,0.294585329,0.272617662,Very Low,0.263498871,0.246338802,Very Low,0.262234709,0.246515821,Very Low,0.278475522,0.26582712,Very Low
634,19.14107332,72.97072133,Mumbai,India,Asia,IND,Asia,South-East Asia,Medium,Tropical,0.309118243,0.276694786,Very Low,0.312592108,0.292161377,Very Low,0.312199447,0.29749432,Very Low,0.326337816,0.308947849,Low,0.312199447,0.266075921,Very Low
635,48.13800202,11.56343509,Munich,Germany,Europe,DEU,Europe,Europe,Very High,Continental,0.459137647,0.454212536,Moderate,0.502568808,0.492170156,Moderate,0.532383031,0.520592418,High,0.490233487,0.479019535,Moderate,0.468970209,0.459244147,Moderate
636,29.46881258,77.711755,Muzaffarnagar,India,Asia,IND,Asia,South-East Asia,Medium,Temperate,0.40888876,0.408626628,Moderate,0.393711327,0.393730299,Low,0.421187378,0.420649533,Moderate,0.345884662,0.345935981,Low,0.446879354,0.445792465,Moderate
637,26.12355211,85.36676316,Muzaffarpur,India,Asia,IND,Asia,South-East Asia,Medium,Temperate,0.416086581,0.397699987,Low,0.388059033,0.360367522,Low,0.325259307,0.297504428,Very Low,0.483565285,0.462977302,Moderate,0.411901677,0.455350492,Moderate
638,-2.53618987,32.92897544,Mwanza,Tanzania,Africa,TZA,Africa,Africa,Low,Tropical,0.45798847,0.438858448,Moderate,0.42507336,0.410930608,Moderate,0.408542744,0.399306976,Low,0.40437869,0.394732108,Low,0.40439004,0.394327089,Low
639,10.33862531,106.3566484,My Tho,Vietnam,Asia,VNM,Asia,Western Pacific,High,Tropical,0.453309869,0.433141913,Moderate,0.429406478,0.402079182,Moderate,0.443378802,0.413214808,Moderate,0.445643887,0.417601346,Moderate,0.445884475,0.416286445,Moderate
640,24.74903788,90.3898509,Mymensingh,Bangladesh,Asia,BGD,Asia,South-East Asia,Medium,Tropical,0.502111025,0.50079644,High,0.514292002,0.513401645,High,0.512486423,0.510758775,High,0.527855756,0.525841999,High,0.512486423,0.465067919,Moderate
641,12.31789546,76.6366804,Mysuru,India,Asia,IND,Asia,South-East Asia,Medium,Arid,0.414205802,0.410187025,Moderate,0.453833748,0.4523425,Moderate,0.362309918,0.36017966,Low,0.42284611,0.419266234,Moderate,0.309495112,0.385453325,Low
642,35.1212196,136.8713458,Nagoya,Japan,Asia,JPN,Asia,Western Pacific,Very High,Temperate,0.299087009,0.276183729,Very Low,0.348408755,0.317725943,Low,0.309832837,0.282808088,Very Low,0.294059342,0.268927099,Very Low,0.337738286,0.309720594,Low
643,21.14343076,79.07140287,Nagpur,India,Asia,IND,Asia,South-East Asia,Medium,Tropical,0.381448048,0.379690439,Low,0.301984994,0.303323382,Low,0.364203505,0.36313622,Low,0.35332395,0.356599687,Low,0.364203505,0.356318932,Low
644,26.25652695,127.7474003,Naha,Japan,Asia,JPN,Asia,Western Pacific,Very High,Temperate,0.316576767,0.284606347,Very Low,0.320782994,0.282769579,Very Low,0.314455332,0.284088894,Very Low,0.321914951,0.282270672,Very Low,0.311232317,0.278801424,Very Low
645,-1.26326509,36.82441076,Nairobi,Kenya,Africa,KEN,Africa,Africa,Medium,Temperate,0.367287907,0.291992772,Very Low,0.407018374,0.313529012,Low,0.346771846,0.267327067,Very Low,0.373028913,0.290827868,Very Low,0.304751773,0.23754474,Very Low
646,32.02340046,44.34895644,Najaf,Iraq,Asia,IRQ,Asia,Eastern Mediterranean,Medium,Arid,0.124133533,0.129914297,Exceptionally Low,0.12126092,0.125021543,Exceptionally Low,0.119210324,0.123414046,Exceptionally Low,0.117231303,0.119773789,Exceptionally Low,0.119210324,0.120859341,Exceptionally Low
647,40.99228147,71.68001288,Namangan,Uzbekistan,Asia,UZB,Asia,Europe,High,Arid,0.28509643,0.285678063,Very Low,0.293117392,0.293586955,Very Low,0.27841897,0.278788114,Very Low,0.281337425,0.28159759,Very Low,0.271443487,0.262837449,Very Low
648,-15.11905064,39.26239584,Nampula,Mozambique,Africa,MOZ,Africa,Africa,Low,Tropical,0.325835158,0.326727545,Low,0.333581092,0.334388307,Low,0.355431952,0.355838892,Low,0.302853438,0.302396789,Low,0.324470816,0.325011688,Low
649,28.68782153,115.8958718,Nanchang,China,Asia,CHN,Asia,Western Pacific,High,Temperate,0.296316185,0.227913994,Very Low,0.284528641,0.222222919,Very Low,0.316322024,0.269591483,Very Low,0.312312721,0.256824196,Very Low,0.275849884,0.235206479,Very Low
650,30.79106424,106.0834621,Nanchong,China,Asia,CHN,Asia,Western Pacific,High,Temperate,0.329117251,0.325579959,Low,0.336840601,0.331526878,Low,0.35445682,0.351640739,Low,0.30633912,0.297312294,Very Low,0.340786231,0.331719064,Low
651,19.15345868,77.31955551,Nanded-Waghala,India,Asia,IND,Asia,South-East Asia,Medium,Tropical,0.327732152,0.325192862,Low,0.353322358,0.348044793,Low,0.367196014,0.361357306,Low,0.321554506,0.319186989,Low,0.367196014,0.298245509,Very Low
